fecha,producto_id,nombre_producto,categoria,precio_unitario,stock_inicial,unidades_vendidas,devoluciones,stock_final,reposicion_este_mes,dias_sin_stock,trafico_tienda,promocion,evento_especial,tiempo_entrega_dias,mes,anio,reponer_proximo_mes
2023-04,28,Sandalia Urban,sandalia,99,21,21,0,0,0,4,180,1,0,3,4,2023,40
2023-04,29,Deportiva Air,deportiva,94,21,21,2,2,0,0,255,1,1,6,4,2023,38
2023-04,30,Mocasin Sport,mocasin,63,17,17,2,2,0,0,170,1,0,4,4,2023,38
2023-05,1,Zapatilla Soft,zapatilla,32,47,16,1,32,31,0,295,1,0,3,5,2023,0
2023-05,2,Zapatilla Air,zapatilla,98,27,10,1,18,17,0,228,1,0,2,5,2023,22
2023-05,3,Deportiva Urban,deportiva,64,39,12,2,29,27,0,86,1,0,5,5,2023,0
2023-05,4,Zapatilla Verano,zapatilla,32,20,12,0,8,8,0,240,0,0,5,5,2023,32
2023-05,5,Mocasin Soft,mocasin,79,25,18,0,7,7,0,87,0,0,2,5,2023,33
2023-05,6,Bota Urban,bota,88,19,11,2,10,8,0,147,1,0,1,5,2023,30
2023-05,7,Deportiva Retro,deportiva,98,31,16,2,17,15,0,222,1,0,6,5,2023,23
2023-05,8,Bota Clásica,bota,48,40,15,1,26,25,0,81,1,0,7,5,2023,0
2023-05,9,Deportiva Sport,deportiva,37,45,6,0,39,39,0,137,0,1,3,5,2023,0
2023-05,10,Bota Urban,bota,30,21,6,1,16,15,0,261,0,0,2,5,2023,24
2023-05,11,Deportiva Trail,deportiva,38,32,16,1,17,16,0,113,1,0,7,5,2023,23
2023-05,12,Mocasin Air,mocasin,71,36,14,0,22,22,0,206,1,0,3,5,2023,0
2023-05,13,Mocasin Trail,mocasin,83,20,7,0,13,13,0,189,0,0,6,5,2023,27
2023-05,14,Deportiva Clásica,deportiva,42,33,9,0,24,24,0,228,0,0,6,5,2023,0
2023-05,15,Zapatilla Trail,zapatilla,75,34,17,0,17,17,0,164,0,0,1,5,2023,23
2023-05,16,Zapatilla Clásica,zapatilla,86,27,17,2,12,10,0,184,0,0,7,5,2023,28
2023-05,17,Mocasin Trail,mocasin,59,22,12,2,12,10,0,147,1,0,1,5,2023,28
2023-05,18,Bota Verano,bota,88,44,15,2,31,29,0,277,0,0,3,5,2023,0
2023-05,19,Sandalia Invierno,sandalia,97,20,9,1,12,11,0,138,0,1,6,5,2023,28
2023-05,20,Bota Air,bota,62,20,12,1,9,8,0,266,1,0,2,5,2023,31
2023-05,21,Bota Dynamic,bota,38,50,10,2,42,40,0,125,1,0,5,5,2023,0
2023-05,22,Zapatilla Dynamic,zapatilla,85,22,12,0,10,10,0,128,1,0,2,5,2023,30
2023-05,23,Bota Urban,bota,52,44,9,1,36,35,0,141,0,0,7,5,2023,0
2023-05,24,Deportiva Verano,deportiva,79,35,12,0,23,23,0,54,0,0,1,5,2023,0
2023-05,25,Sandalia Urban,sandalia,73,11,11,1,1,0,0,247,1,0,5,5,2023,39
2023-05,26,Deportiva Trail,deportiva,34,35,19,2,18,16,0,156,1,0,2,5,2023,22
2023-05,27,Bota Dynamic,bota,62,59,4,2,57,55,0,161,0,0,5,5,2023,0
2023-05,28,Sandalia Urban,sandalia,99,22,11,1,12,11,0,98,0,0,5,5,2023,28
2023-05,29,Deportiva Air,deportiva,94,16,16,2,2,0,0,165,1,1,4,5,2023,38
2023-05,30,Mocasin Sport,mocasin,63,42,7,2,37,35,0,152,0,0,4,5,2023,0
2023-06,1,Zapatilla Soft,zapatilla,32,15,7,0,8,8,0,234,1,1,2,6,2023,32
2023-06,2,Zapatilla Air,zapatilla,98,60,8,0,52,52,0,293,0,0,2,6,2023,0
2023-06,3,Deportiva Urban,deportiva,64,58,7,1,52,51,0,256,1,0,2,6,2023,0
2023-06,4,Zapatilla Verano,zapatilla,32,30,10,2,22,20,0,92,1,0,5,6,2023,0
2023-06,5,Mocasin Soft,mocasin,79,51,18,2,35,33,0,142,1,0,1,6,2023,0
2023-06,6,Bota Urban,bota,88,27,15,0,12,12,0,240,0,0,2,6,2023,28
2023-06,7,Deportiva Retro,deportiva,98,46,8,0,38,38,0,82,1,0,3,6,2023,0
2023-06,8,Bota Clásica,bota,48,44,8,0,36,36,0,240,0,0,7,6,2023,0
2023-06,9,Deportiva Sport,deportiva,37,23,23,1,1,0,0,80,1,0,5,6,2023,39
2023-06,10,Bota Urban,bota,30,18,13,2,7,5,0,174,0,0,7,6,2023,33
2023-06,11,Deportiva Trail,deportiva,38,16,7,0,9,9,0,96,1,0,1,6,2023,31
2023-06,12,Mocasin Air,mocasin,71,52,15,0,37,37,0,54,1,0,2,6,2023,0
2023-06,13,Mocasin Trail,mocasin,83,40,5,0,35,35,0,155,0,1,7,6,2023,0
2023-06,14,Deportiva Clásica,deportiva,42,42,9,2,35,33,0,60,1,0,6,6,2023,0
2023-06,15,Zapatilla Trail,zapatilla,75,53,4,0,49,49,0,112,1,0,7,6,2023,0
2023-06,16,Zapatilla Clásica,zapatilla,86,20,20,2,2,0,0,239,1,0,4,6,2023,38
2023-06,17,Mocasin Trail,mocasin,59,44,5,0,39,39,0,90,1,0,3,6,2023,0
2023-06,18,Bota Verano,bota,88,33,12,0,21,21,0,190,0,0,4,6,2023,0
2023-06,19,Sandalia Invierno,sandalia,97,47,21,2,28,26,0,102,1,0,1,6,2023,0
2023-06,20,Bota Air,bota,62,56,12,1,45,44,0,95,0,0,1,6,2023,0
2023-06,21,Bota Dynamic,bota,38,28,14,2,16,14,0,258,0,1,3,6,2023,24
2023-06,22,Zapatilla Dynamic,zapatilla,85,30,12,0,18,18,0,75,0,0,6,6,2023,22
2023-06,23,Bota Urban,bota,52,42,11,0,31,31,0,50,1,0,6,6,2023,0
2023-06,24,Deportiva Verano,deportiva,79,11,8,0,3,3,0,51,0,0,2,6,2023,37
2023-06,25,Sandalia Urban,sandalia,73,59,11,2,50,48,0,79,0,0,5,6,2023,0
2023-06,26,Deportiva Trail,deportiva,34,47,5,1,43,42,0,79,0,0,7,6,2023,0
2023-06,27,Bota Dynamic,bota,62,17,6,2,13,11,0,210,1,0,5,6,2023,27
2023-06,28,Sandalia Urban,sandalia,99,10,9,1,2,1,0,192,0,0,3,6,2023,38
2023-06,29,Deportiva Air,deportiva,94,21,12,2,11,9,0,216,0,0,2,6,2023,29
2023-06,30,Mocasin Sport,mocasin,63,33,15,0,18,18,0,252,0,0,3,6,2023,22
2023-07,1,Zapatilla Soft,zapatilla,32,54,12,1,43,42,0,96,1,0,2,7,2023,0
2023-07,2,Zapatilla Air,zapatilla,98,29,14,1,16,15,0,82,1,0,5,7,2023,24
2023-07,3,Deportiva Urban,deportiva,64,12,9,2,5,3,0,89,0,0,3,7,2023,35
2023-07,4,Zapatilla Verano,zapatilla,32,20,10,0,10,10,0,120,0,0,5,7,2023,30
2023-07,5,Mocasin Soft,mocasin,79,35,16,2,21,19,0,263,1,0,1,7,2023,0
2023-07,6,Bota Urban,bota,88,60,14,2,48,46,0,288,1,0,5,7,2023,0
2023-07,7,Deportiva Retro,deportiva,98,51,4,1,48,47,0,137,1,0,3,7,2023,0
2023-07,8,Bota Clásica,bota,48,38,24,0,14,14,0,85,0,0,4,7,2023,26
2023-07,9,Deportiva Sport,deportiva,37,37,10,2,29,27,0,105,0,0,2,7,2023,0
2023-07,10,Bota Urban,bota,30,59,25,2,36,34,0,188,0,0,3,7,2023,0
2023-07,11,Deportiva Trail,deportiva,38,41,16,2,27,25,0,156,1,0,4,7,2023,0
2023-07,12,Mocasin Air,mocasin,71,40,8,2,34,32,0,190,0,1,7,7,2023,0
2023-07,13,Mocasin Trail,mocasin,83,43,18,2,27,25,0,134,1,0,4,7,2023,0
2023-07,14,Deportiva Clásica,deportiva,42,15,15,0,0,0,1,253,1,0,2,7,2023,40
2023-07,15,Zapatilla Trail,zapatilla,75,42,12,1,31,30,0,51,0,0,7,7,2023,0
2023-07,16,Zapatilla Clásica,zapatilla,86,52,9,2,45,43,0,174,0,0,1,7,2023,0
2023-07,17,Mocasin Trail,mocasin,59,41,17,0,24,24,0,229,1,0,1,7,2023,0
2023-07,18,Bota Verano,bota,88,51,10,2,43,41,0,222,1,0,4,7,2023,0
2023-07,19,Sandalia Invierno,sandalia,97,59,6,2,55,53,0,280,0,0,4,7,2023,0
2023-07,20,Bota Air,bota,62,21,6,0,15,15,0,102,1,0,3,7,2023,25
2023-07,21,Bota Dynamic,bota,38,18,8,1,11,10,0,83,1,0,6,7,2023,29
2023-07,22,Zapatilla Dynamic,zapatilla,85,49,15,2,36,34,0,89,0,0,4,7,2023,0
2023-07,23,Bota Urban,bota,52,37,16,1,22,21,0,115,1,0,5,7,2023,0
2023-07,24,Deportiva Verano,deportiva,79,33,25,1,9,8,0,67,1,1,4,7,2023,31
2023-07,25,Sandalia Urban,sandalia,73,35,28,2,9,7,0,201,1,0,5,7,2023,31
2023-07,26,Deportiva Trail,deportiva,34,42,9,1,34,33,0,96,0,0,5,7,2023,0
2023-07,27,Bota Dynamic,bota,62,24,16,1,9,8,0,249,0,0,3,7,2023,31
2023-07,28,Sandalia Urban,sandalia,99,54,17,1,38,37,0,147,1,1,6,7,2023,0
2023-07,29,Deportiva Air,deportiva,94,14,14,1,1,0,0,76,1,1,4,7,2023,39
2023-07,30,Mocasin Sport,mocasin,63,19,11,1,9,8,0,296,1,0,1,7,2023,31
2023-08,1,Zapatilla Soft,zapatilla,32,47,12,2,37,35,0,158,0,0,7,8,2023,0
2023-08,2,Zapatilla Air,zapatilla,98,51,9,1,43,42,0,195,0,0,3,8,2023,0
2023-08,3,Deportiva Urban,deportiva,64,16,12,2,6,4,0,166,1,0,1,8,2023,34
2023-08,4,Zapatilla Verano,zapatilla,32,25,12,1,14,13,0,132,1,0,5,8,2023,26
2023-08,5,Mocasin Soft,mocasin,79,13,13,0,0,0,3,296,0,0,6,8,2023,40
2023-08,6,Bota Urban,bota,88,25,14,0,11,11,0,214,1,0,7,8,2023,29
2023-08,7,Deportiva Retro,deportiva,98,60,19,1,42,41,0,171,0,1,1,8,2023,0
2023-08,8,Bota Clásica,bota,48,15,10,2,7,5,0,150,1,0,7,8,2023,33
2023-08,9,Deportiva Sport,deportiva,37,26,9,2,19,17,0,193,0,0,2,8,2023,21
2023-08,10,Bota Urban,bota,30,16,3,2,15,13,0,225,0,1,4,8,2023,25
2023-08,11,Deportiva Trail,deportiva,38,54,9,0,45,45,0,151,0,0,6,8,2023,0
2023-08,12,Mocasin Air,mocasin,71,23,10,1,14,13,0,178,1,0,2,8,2023,26
2023-08,13,Mocasin Trail,mocasin,83,57,8,2,51,49,0,240,0,0,5,8,2023,0
2023-08,14,Deportiva Clásica,deportiva,42,48,11,2,39,37,0,160,0,0,1,8,2023,0
2023-08,15,Zapatilla Trail,zapatilla,75,12,9,1,4,3,0,183,0,0,7,8,2023,36
2023-08,16,Zapatilla Clásica,zapatilla,86,44,7,2,39,37,0,261,1,0,7,8,2023,0
2023-08,17,Mocasin Trail,mocasin,59,49,13,2,38,36,0,269,0,0,1,8,2023,0
2023-08,18,Bota Verano,bota,88,17,12,2,7,5,0,279,1,0,1,8,2023,33
2023-08,19,Sandalia Invierno,sandalia,97,21,21,2,2,0,0,53,1,1,4,8,2023,38
2023-08,20,Bota Air,bota,62,10,10,1,1,0,0,149,0,0,6,8,2023,39
2023-08,21,Bota Dynamic,bota,38,45,8,0,37,37,0,231,0,0,2,8,2023,0
2023-08,22,Zapatilla Dynamic,zapatilla,85,13,9,1,5,4,0,247,0,0,5,8,2023,35
2023-08,23,Bota Urban,bota,52,28,28,0,0,0,2,69,0,1,3,8,2023,40
2023-08,24,Deportiva Verano,deportiva,79,10,10,0,0,0,5,130,0,0,3,8,2023,40
2023-08,25,Sandalia Urban,sandalia,73,31,6,0,25,25,0,222,0,0,6,8,2023,0
2023-08,26,Deportiva Trail,deportiva,34,22,14,2,10,8,0,127,1,0,4,8,2023,30
2023-08,27,Bota Dynamic,bota,62,45,25,1,21,20,0,52,0,1,3,8,2023,0
2023-08,28,Sandalia Urban,sandalia,99,11,11,2,2,0,0,83,1,0,7,8,2023,38
2023-08,29,Deportiva Air,deportiva,94,10,9,2,3,1,0,241,0,0,5,8,2023,37
2023-08,30,Mocasin Sport,mocasin,63,24,8,2,18,16,0,235,0,0,6,8,2023,22
2023-09,1,Zapatilla Soft,zapatilla,32,34,21,0,13,13,0,214,1,1,3,9,2023,27
2023-09,2,Zapatilla Air,zapatilla,98,58,12,1,47,46,0,237,1,0,2,9,2023,0
2023-09,3,Deportiva Urban,deportiva,64,18,17,2,3,1,0,108,0,0,4,9,2023,37
2023-09,4,Zapatilla Verano,zapatilla,32,51,22,1,30,29,0,85,0,0,6,9,2023,0
2023-09,5,Mocasin Soft,mocasin,79,28,11,1,18,17,0,61,1,1,5,9,2023,22
2023-09,6,Bota Urban,bota,88,19,10,1,10,9,0,246,0,1,3,9,2023,30
2023-09,7,Deportiva Retro,deportiva,98,22,10,2,14,12,0,278,0,0,3,9,2023,26
2023-09,8,Bota Clásica,bota,48,10,10,2,2,0,0,272,1,0,1,9,2023,38
2023-09,9,Deportiva Sport,deportiva,37,59,7,0,52,52,0,250,0,0,1,9,2023,0
2023-09,10,Bota Urban,bota,30,55,29,1,27,26,0,134,1,0,2,9,2023,0
2023-09,11,Deportiva Trail,deportiva,38,54,10,0,44,44,0,162,1,0,6,9,2023,0
2023-09,12,Mocasin Air,mocasin,71,27,20,0,7,7,0,277,0,0,2,9,2023,33
2023-09,13,Mocasin Trail,mocasin,83,18,17,0,1,1,0,209,1,0,3,9,2023,39
2023-09,14,Deportiva Clásica,deportiva,42,45,9,1,37,36,0,162,0,0,1,9,2023,0
2023-09,15,Zapatilla Trail,zapatilla,75,14,6,1,9,8,0,281,0,0,1,9,2023,31
2023-09,16,Zapatilla Clásica,zapatilla,86,22,16,1,7,6,0,57,0,0,5,9,2023,33
2023-09,17,Mocasin Trail,mocasin,59,30,12,0,18,18,0,228,1,0,5,9,2023,22
2023-09,18,Bota Verano,bota,88,31,11,0,20,20,0,266,0,0,7,9,2023,0
2023-09,19,Sandalia Invierno,sandalia,97,54,5,1,50,49,0,168,0,0,7,9,2023,0
2023-09,20,Bota Air,bota,62,53,5,0,48,48,0,227,0,1,5,9,2023,0
2023-09,21,Bota Dynamic,bota,38,16,16,2,2,0,0,210,1,0,2,9,2023,38
2023-09,22,Zapatilla Dynamic,zapatilla,85,36,16,0,20,20,0,233,1,0,7,9,2023,0
2023-09,23,Bota Urban,bota,52,52,15,2,39,37,0,299,0,0,1,9,2023,0
2023-09,24,Deportiva Verano,deportiva,79,16,12,2,6,4,0,206,1,0,7,9,2023,34
2023-09,25,Sandalia Urban,sandalia,73,34,21,0,13,13,0,265,0,1,5,9,2023,27
2023-09,26,Deportiva Trail,deportiva,34,59,15,2,46,44,0,140,1,0,7,9,2023,0
2023-09,27,Bota Dynamic,bota,62,56,24,0,32,32,0,58,1,1,5,9,2023,0
2023-09,28,Sandalia Urban,sandalia,99,56,18,0,38,38,0,223,1,1,5,9,2023,0
2023-09,29,Deportiva Air,deportiva,94,19,2,1,18,17,0,68,1,0,2,9,2023,22
2023-09,30,Mocasin Sport,mocasin,63,28,7,0,21,21,0,237,0,0,4,9,2023,0
2023-10,1,Zapatilla Soft,zapatilla,32,32,19,1,14,13,0,172,1,0,3,10,2023,26
2023-10,2,Zapatilla Air,zapatilla,98,59,6,2,55,53,0,205,0,0,6,10,2023,0
2023-10,3,Deportiva Urban,deportiva,64,12,12,1,1,0,0,118,1,0,4,10,2023,39
2023-10,4,Zapatilla Verano,zapatilla,32,53,24,2,31,29,0,154,0,0,4,10,2023,0
2023-10,5,Mocasin Soft,mocasin,79,49,10,0,39,39,0,271,1,0,3,10,2023,0
2023-10,6,Bota Urban,bota,88,46,7,1,40,39,0,115,1,0,5,10,2023,0
2023-10,7,Deportiva Retro,deportiva,98,50,16,2,36,34,0,227,0,1,3,10,2023,0
2023-10,8,Bota Clásica,bota,48,47,26,0,21,21,0,130,0,1,6,10,2023,0
2023-10,9,Deportiva Sport,deportiva,37,11,11,2,2,0,0,205,1,0,7,10,2023,38
2023-10,10,Bota Urban,bota,30,31,8,1,24,23,0,245,0,0,4,10,2023,0
2023-10,11,Deportiva Trail,deportiva,38,14,10,2,6,4,0,291,1,0,7,10,2023,34
2023-10,12,Mocasin Air,mocasin,71,28,28,1,1,0,0,126,1,1,1,10,2023,39
2023-10,13,Mocasin Trail,mocasin,83,25,16,0,9,9,0,246,1,0,7,10,2023,31
2023-10,14,Deportiva Clásica,deportiva,42,55,11,2,46,44,0,93,1,1,6,10,2023,0
2023-10,15,Zapatilla Trail,zapatilla,75,34,7,0,27,27,0,134,1,1,2,10,2023,0
2023-10,16,Zapatilla Clásica,zapatilla,86,58,11,1,48,47,0,143,0,0,2,10,2023,0
2023-10,17,Mocasin Trail,mocasin,59,11,7,1,5,4,0,90,0,0,5,10,2023,35
2023-10,18,Bota Verano,bota,88,15,2,0,13,13,0,267,0,0,5,10,2023,27
2023-10,19,Sandalia Invierno,sandalia,97,42,15,0,27,27,0,141,0,0,5,10,2023,0
2023-10,20,Bota Air,bota,62,10,4,1,7,6,0,284,1,0,7,10,2023,33
2023-10,21,Bota Dynamic,bota,38,29,24,2,7,5,0,80,1,0,5,10,2023,33
2023-10,22,Zapatilla Dynamic,zapatilla,85,20,18,0,2,2,0,192,0,0,2,10,2023,38
2023-10,23,Bota Urban,bota,52,34,11,1,24,23,0,248,0,0,2,10,2023,0
2023-10,24,Deportiva Verano,deportiva,79,24,6,0,18,18,0,173,0,0,1,10,2023,22
2023-10,25,Sandalia Urban,sandalia,73,50,11,1,40,39,0,61,0,0,4,10,2023,0
2023-10,26,Deportiva Trail,deportiva,34,19,9,1,11,10,0,300,0,0,6,10,2023,29
2023-10,27,Bota Dynamic,bota,62,43,9,1,35,34,0,192,0,0,5,10,2023,0
2023-10,28,Sandalia Urban,sandalia,99,10,10,2,2,0,0,291,1,1,6,10,2023,38
2023-10,29,Deportiva Air,deportiva,94,33,4,0,29,29,0,100,1,0,3,10,2023,0
2023-10,30,Mocasin Sport,mocasin,63,59,9,2,52,50,0,166,0,0,6,10,2023,0
2023-11,1,Zapatilla Soft,zapatilla,32,11,8,1,4,3,0,259,0,0,3,11,2023,36
2023-11,2,Zapatilla Air,zapatilla,98,31,21,0,10,10,0,122,0,0,5,11,2023,30
2023-11,3,Deportiva Urban,deportiva,64,57,2,0,55,55,0,61,0,1,3,11,2023,0
2023-11,4,Zapatilla Verano,zapatilla,32,19,4,0,15,15,0,150,1,0,1,11,2023,25
2023-11,5,Mocasin Soft,mocasin,79,11,11,2,2,0,0,297,1,1,4,11,2023,38
2023-11,6,Bota Urban,bota,88,43,16,1,28,27,0,269,1,0,4,11,2023,0
2023-11,7,Deportiva Retro,deportiva,98,60,6,1,55,54,0,113,1,0,7,11,2023,0
2023-11,8,Bota Clásica,bota,48,36,6,2,32,30,0,186,1,0,4,11,2023,0
2023-11,9,Deportiva Sport,deportiva,37,21,13,1,9,8,0,76,1,0,4,11,2023,31
2023-11,10,Bota Urban,bota,30,10,10,1,1,0,0,261,0,0,3,11,2023,39
2023-11,11,Deportiva Trail,deportiva,38,21,14,0,7,7,0,232,1,0,5,11,2023,33
2023-11,12,Mocasin Air,mocasin,71,59,6,1,54,53,0,74,1,0,5,11,2023,0
2023-11,13,Mocasin Trail,mocasin,83,23,19,1,5,4,0,170,0,0,1,11,2023,35
2023-11,14,Deportiva Clásica,deportiva,42,39,19,2,22,20,0,262,0,0,6,11,2023,0
2023-11,15,Zapatilla Trail,zapatilla,75,30,15,2,17,15,0,295,1,0,2,11,2023,23
2023-11,16,Zapatilla Clásica,zapatilla,86,49,9,1,41,40,0,298,1,0,4,11,2023,0
2023-11,17,Mocasin Trail,mocasin,59,36,8,1,29,28,0,63,1,0,4,11,2023,0
2023-11,18,Bota Verano,bota,88,24,19,1,6,5,0,204,0,0,4,11,2023,34
2023-11,19,Sandalia Invierno,sandalia,97,40,15,2,27,25,0,122,0,0,2,11,2023,0
2023-11,20,Bota Air,bota,62,41,12,0,29,29,0,266,0,0,1,11,2023,0
2023-11,21,Bota Dynamic,bota,38,24,11,1,14,13,0,204,1,0,4,11,2023,26
2023-11,22,Zapatilla Dynamic,zapatilla,85,58,10,1,49,48,0,70,1,0,2,11,2023,0
2023-11,23,Bota Urban,bota,52,56,4,2,54,52,0,75,1,1,6,11,2023,0
2023-11,24,Deportiva Verano,deportiva,79,58,15,1,44,43,0,153,0,1,5,11,2023,0
2023-11,25,Sandalia Urban,sandalia,73,17,10,1,8,7,0,143,0,0,7,11,2023,32
2023-11,26,Deportiva Trail,deportiva,34,14,8,0,6,6,0,68,0,1,6,11,2023,34
2023-11,27,Bota Dynamic,bota,62,38,5,1,34,33,0,85,1,0,1,11,2023,0
2023-11,28,Sandalia Urban,sandalia,99,57,6,2,53,51,0,54,0,0,5,11,2023,0
2023-11,29,Deportiva Air,deportiva,94,39,11,0,28,28,0,256,0,0,5,11,2023,0
2023-11,30,Mocasin Sport,mocasin,63,16,15,1,2,1,0,130,0,0,3,11,2023,38
2023-12,1,Zapatilla Soft,zapatilla,32,52,8,2,46,44,0,291,0,0,7,12,2023,0
2023-12,2,Zapatilla Air,zapatilla,98,47,17,0,30,30,0,208,1,0,1,12,2023,0
2023-12,3,Deportiva Urban,deportiva,64,37,15,2,24,22,0,64,1,1,7,12,2023,0
2023-12,4,Zapatilla Verano,zapatilla,32,19,5,0,14,14,0,145,1,0,1,12,2023,26
2023-12,5,Mocasin Soft,mocasin,79,44,11,2,35,33,0,258,1,0,7,12,2023,0
2023-12,6,Bota Urban,bota,88,41,18,0,23,23,0,138,1,0,6,12,2023,0
2023-12,7,Deportiva Retro,deportiva,98,48,9,2,41,39,0,219,1,0,4,12,2023,0
2023-12,8,Bota Clásica,bota,48,44,11,0,33,33,0,113,1,0,1,12,2023,0
2023-12,9,Deportiva Sport,deportiva,37,25,14,1,12,11,0,276,1,0,3,12,2023,28
2023-12,10,Bota Urban,bota,30,37,11,0,26,26,0,86,0,0,2,12,2023,0
2023-12,11,Deportiva Trail,deportiva,38,27,10,0,17,17,0,288,1,0,1,12,2023,23
2023-12,12,Mocasin Air,mocasin,71,40,19,0,21,21,0,269,1,0,6,12,2023,0
2023-12,13,Mocasin Trail,mocasin,83,22,18,0,4,4,0,188,0,1,3,12,2023,36
2023-12,14,Deportiva Clásica,deportiva,42,49,9,0,40,40,0,240,1,0,1,12,2023,0
2023-12,15,Zapatilla Trail,zapatilla,75,22,6,0,16,16,0,238,0,0,1,12,2023,24
2023-12,16,Zapatilla Clásica,zapatilla,86,12,12,0,0,0,3,65,1,0,4,12,2023,40
2023-12,17,Mocasin Trail,mocasin,59,11,11,2,2,0,0,252,1,0,1,12,2023,38
2023-12,18,Bota Verano,bota,88,46,12,2,36,34,0,299,1,0,6,12,2023,0
2023-12,19,Sandalia Invierno,sandalia,97,32,7,2,27,25,0,136,1,0,5,12,2023,0
2023-12,20,Bota Air,bota,62,14,14,2,2,0,0,90,1,0,4,12,2023,38
2023-12,21,Bota Dynamic,bota,38,60,15,1,46,45,0,175,0,0,1,12,2023,0
2023-12,22,Zapatilla Dynamic,zapatilla,85,28,16,1,13,12,0,132,1,0,2,12,2023,27
2023-12,23,Bota Urban,bota,52,54,12,1,43,42,0,114,0,0,6,12,2023,0
2023-12,24,Deportiva Verano,deportiva,79,40,9,0,31,31,0,265,1,0,1,12,2023,0
2023-12,25,Sandalia Urban,sandalia,73,30,15,2,17,15,0,63,1,0,7,12,2023,23
2023-12,26,Deportiva Trail,deportiva,34,43,6,2,39,37,0,145,1,0,7,12,2023,0
2023-12,27,Bota Dynamic,bota,62,16,13,0,3,3,0,111,0,0,2,12,2023,37
2023-12,28,Sandalia Urban,sandalia,99,27,25,1,3,2,0,244,1,0,7,12,2023,37
2023-12,29,Deportiva Air,deportiva,94,40,8,2,34,32,0,96,0,0,5,12,2023,0
2023-12,30,Mocasin Sport,mocasin,63,50,34,0,16,16,0,178,1,1,2,12,2023,24
